sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:spanish description,matchScore,mappingStatus,conceptId,comment
300113030100N0000117,Complement C4,1,,COMPLEMENTO C4,0.7658761143684387,UNCHECKED,4135587,
3.00304E+19,"ULTRASOUND ORGAN / SOFT TISSUE, ARMPIT STAGING RIGHT / LEFT",1,,"ECOGRAFIA ORGANOS/PARTES BLANDAS, AXILA ESTADIFICACION DERECHA/IZQUIERDA",0.375835657119751,UNCHECKED,21493935,
300113040000N0000637,Dehydroepiandrosterone-sulfate (DHEA-S),1,,DEHIDROEPIANDROSTERONA-SULFATO  (DHEA-S),0.7479629516601562,UNCHECKED,3044334,
CCD00281N,AC LKM 1 (blood),1,,AC ANTI LKM 1(EN SANGRE),0.4364340305328369,UNCHECKED,3009731,
300114029900N0000076,Thrombin time,1,,TIEMPO DE TROMBINA,1.0,UNCHECKED,4208541,
CCD00375N,GH 2nd TOMA (blood),1,,GH 2ª TOMA (EN SANGRE),0.33896055817604065,UNCHECKED,4353845,
30030100020000004000,"RX ABDOMINAL, AP",1,,"RX ABDOMINAL, AP",0.46253493428230286,UNCHECKED,3040087,
OTPRCITO,CYTOLOGY,1,,CITOLOGIA,0.6661210656166077,UNCHECKED,4056556,
300113030203N0000212,SPECIFIC IGE EPITELIO cavy,1,,IGE ESPECIFICA  EPITELIO COBAYA,0.45301002264022827,UNCHECKED,4214247,
300113010000N0001599,GLUCOSE postprandial,1,,GLUCOSA POST-PRANDIAL,0.5679553151130676,UNCHECKED,40484115,
CCD00089I,WITHDRAWAL DURATION (IN seminal fluid),1,,DURACIÓN ABSTINENCIA (EN LIQUIDO SEMINAL),0.47571733593940735,UNCHECKED,42528936,
3.01401E+19,Platelets: COUNTING IN SODIUM CITRATE FOR AUTOMATED TECHNICAL BLOOD,1,,PLAQUETAS: RECUENTO EN CITRATO SÓDICO EN SANGRE POR TÉCNICA AUTOMATIZADA,0.41092538833618164,UNCHECKED,4015170,
121209150,AC. ANTI-HERPES VIRUS 6 IGM METHOD HUMAN EIA,1,,AC. ANTI-VIRUS HERPES HUMANO 6 IGM METODO EIA,0.49252358078956604,UNCHECKED,44806000,
30030600931216802000,"TC VASCULAR, ARTERIA Aorta unenhanced AND CONTRAST",1,,"TC VASCULAR , ARTERIA AORTA, SIN CONTRASTE Y CON CONTRASTE",0.3930249810218811,UNCHECKED,36304835,
300113121400X0001125,BIOLOGICAL LIQUIDS CLORO S.E,1,,CLORO LÍQUIDOS BIOLÓGICOS S.E,0.2426859438419342,UNCHECKED,40759097,
CCD00400N,Oestradiol 17 ß BASAL (blood),1,,ESTRADIOL 17 ß BASAL (EN SANGRE),0.23639313876628876,UNCHECKED,4292703,
121812360,TSH receptor without removal,1,,RECEPTORES DE TSH SIN EXTRACCION,0.5112552642822266,UNCHECKED,4181904,
121209666,AC. ANTI-INFLUENZA B VIRUS IGG ELISA method,1,,AC. ANTI-VIRUS INFLUENZA B IGG METODO ELISA,0.5838596820831299,UNCHECKED,44805900,
3.00311E+19,DIAGNOSTIC teleradiology: THERAPEUTIC VASCULAR NEUROINTERVENCIONISMO,1,,DIAGNOSTICO POR TELERRADIOLOGIA: NEUROINTERVENCIONISMO VASCULAR TERAPEUTICO,0.3621789515018463,UNCHECKED,21493549,
300113070100N0000811,Vancomycin,1,,VANCOMICINA,0.8331509828567505,UNCHECKED,3015924,
CCD00148N,INSULIN 120 MIN (blood),1,,INSULINA 120 MIN (EN SANGRE),0.3016979396343231,UNCHECKED,4198718,
300113030213N0000516,IGE Botrytis cinerea SPECIFIED,1,,IGE ESPECIFICA  BOTRYTIS CINEREA,0.567958414554596,UNCHECKED,40763992,
300114010100N0000002,"Phenotypes erythrocyte, OTHER",1,,"FENOTIPOS ERITROCITARIOS, OTROS",0.5146327614784241,UNCHECKED,3018379,
CCD00054N,T8 CELLS% (blood),1,,CÉLULAS T8 % (EN SANGRE),0.3093136250972748,UNCHECKED,3023995,
300113070100K0000813,ETHANOL URINE,1,,ETANOL ORINA,0.6781260371208191,UNCHECKED,3010109,
CCD00283N,ANTI AC SMOOTH MUSCLE (ACTINA) (blood),1,,AC ANTI MÚSCULO LISO (ACTINA) (EN SANGRE),0.46113312244415283,UNCHECKED,4179789,
CCD00421N,DISTRIBUTION WIDTH HEMOGLOBINA,1,,ANCHO DISTRIBUCIÓN HEMOGLOBINA,0.7860444188117981,UNCHECKED,4016936,
121209420,AC. ANTI-IGM Toxoplasma gondii ELISA method,1,,AC. ANTI-TOXOPLASMA GONDII IGM METODO ELISA,0.46979501843452454,UNCHECKED,40760880,
3.00313E+19,"Arteriography, KIDNEY RIGHT / LEFT",1,,"ARTERIOGRAFIA, RIÑON DERECHO/IZQUIERDO",0.5221250653266907,UNCHECKED,40771634,
300114029900N0000047,COLLAGEN EPINEPHRINE,1,,COLÁGENO EPINEFRINA,0.5368483066558838,UNCHECKED,44789591,
3.00301E+19,"Bone densitometry (DXA), LUMBAR",1,,"DENSITOMETRIA OSEA (DXA), LUMBAR",0.40716737508773804,UNCHECKED,21492119,
300113100000N0001730,IL28B Genotype,1,,GENOTIPO IL28B,0.4834437072277069,UNCHECKED,40763334,
300113110000N0001100,"Fatty acids, very long chain",1,,ÁCIDOS GRASOS DE CADENA MUY LARGA,0.7330555319786072,UNCHECKED,4264096,
300114070200N0000159,TOTAL CELLS B (COUNT),1,,CÉLULAS B TOTALES (RECUENTO),0.5933554172515869,UNCHECKED,3035215,
CCD00361N,RISK INDEX trisomy 21 (blood),1,,INDICE RIESGO TRISOMIA 21 (EN SANGRE),0.44438523054122925,UNCHECKED,3032190,
CCD00394N,Free carnitine (blood),1,,CARNITINA LIBRE (EN SANGRE),0.5958248972892761,UNCHECKED,44807385,
300113030215N0000551,SPECIFIC IGE AVELLANO,1,,IGE ESPECIFICA  AVELLANO,0.6064867377281189,UNCHECKED,4189880,
300113030100K0001187,URINE Glutamic acid,1,,ACIDO GLUTÁMICO ORINA,0.6430711150169373,UNCHECKED,4135552,
300114010200N0000005,AGGLUTININS,1,,AGLUTININAS,0.740688145160675,UNCHECKED,4226044,
30030600861623202000,"TC OSTEOARTICULAR, ELBOW RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"TC OSTEOARTICULAR , CODO DERECHO/IZQUIERDO, SIN CONTRASTE Y CON CONTRASTE",0.4231611490249634,UNCHECKED,3050542,
300113121000H0001005,RHEUMATOID FACTOR IN PLEURAL FLUID,1,,FACTOR REUMATOIDE EN LIQUIDO PLEURAL,0.7217122912406921,UNCHECKED,3042552,
300114020100N0000028,FACTOR VIII,1,,FACTOR VIII,0.7229597568511963,UNCHECKED,4148587,
121202005,FARMING Streptococcus agalactiae,1,,CULTIVO STREPTOCOCCUS AGALACTIAE,0.763278603553772,UNCHECKED,4045340,
300113030204N0000361,SPECIFIC IGE PINEAPPLE,1,,IGE ESPECIFICA  PIÑA,0.6996936202049255,UNCHECKED,4309868,
CCD00215N,Reptilase TIME IN RATIO (blood),1,,TIEMPO DE REPTILASE EN RATIO (EN SANGRE),0.5294721722602844,UNCHECKED,4013122,
300114010200N0000016,"Agglutinin, QUALIFICATIONS",1,,"CRIOAGLUTININAS, TITULACIÓN",0.6134188771247864,UNCHECKED,4218626,
300113120200U0001216,CARBOHYDRATE STOOL,1,,HIDRATOS DE CARBONO HECES,0.7259366512298584,UNCHECKED,40758350,
300113030216N0000582,SPECIFIC IGE SORREL,1,,IGE ESPECIFICA  ACEDERA,0.5900382995605469,UNCHECKED,4191014,
30030901441929301000,"RM OSTEOARTICULAR, ANKLE BOTH unenhanced",1,,"RM OSTEOARTICULAR , TOBILLO AMBOS, SIN CONTRASTE",0.3585115969181061,UNCHECKED,40765632,
3.00302E+19,"Venography, MEMBER BOTTOM RIGHT / LEFT",1,,"FLEBOGRAFIA, MIEMBRO INFERIOR DERECHO/IZQUIERDO",0.3005214333534241,UNCHECKED,4037035,
300114029900N0000034,TRIGGER TISSUE plasminogen ACTIVITY (t-PA),1,,"ACTIVADOR TISULAR DEL PLASMINÓGENO, ACTIVIDAD (t-PA)",0.5112639665603638,UNCHECKED,4013588,
30030600930912702000,"TC VASCULAR, Arteries SUPRAORTICAS, unenhanced AND CONTRAST",1,,"TC VASCULAR , ARTERIAS SUPRAORTICAS , SIN CONTRASTE Y CON CONTRASTE",0.29999905824661255,UNCHECKED,36305341,
CCD00205I,SEA TEST (EN seminal fluid),1,,PRUEBA MAR (EN LIQUIDO SEMINAL),0.48978039622306824,UNCHECKED,4191131,
300113050000N0001134,AC transglutaminase IgG (ATA),1,,AC IGG ANTI TRANSGLUTAMINASA(ATA),0.6651602387428284,UNCHECKED,4133530,
121201072,Ziehl-Neelsen stain AND RELATED (3),1,,TINCION DE ZIEHL-NEELSEN Y AFINES (3),0.48372867703437805,UNCHECKED,3000245,
30030600940000001000,"TC VASCULAR DINAMICO, unenhanced",1,,"TC VASCULAR DINAMICO , SIN CONTRASTE",0.39919623732566833,UNCHECKED,4303572,
121209546,AG. ASPERGILLUS AG GALACTO mannan EIA method,1,,AG. ASPERGILLUS AG GALACTO MANANO METODO EIA,0.48073574900627136,UNCHECKED,4326345,
300113110000N0001219,GENOTYPE,1,,GENOTIPO,1.0,UNCHECKED,4181037,
3.00317E+19,ULTRASOUND transrectal,1,,ECOGRAFIA TRASRECTAL,0.6664600372314453,UNCHECKED,3001108,
300113030204N0000302,SPECIFIC IGE SPINACH,1,,IGE ESPECIFICA  ESPINACA,0.6632498502731323,UNCHECKED,4189077,
CCD00377N,GH 4th TOMA (blood),1,,GH 4ª TOMA (EN SANGRE),0.3215601444244385,UNCHECKED,4353845,
3.00303E+19,UNILATERAL MAMMOGRAPHY,1,,MAMOGRAFIA UNILATERAL,0.44633591175079346,UNCHECKED,4121505,
CCD00040N,CURRENT BAKING (blood),1,,BICARBONATO ACTUAL (EN SANGRE),0.3781094551086426,UNCHECKED,40766229,
121210030,Clostridium difficile toxins,1,,TOXINAS DE CLOSTRIDIUM DIFFICILE,0.8867803812026978,UNCHECKED,4327663,
121214590,AC. HTLV I (EIA),1,,AC. VIRUS HTLV I (EIA),0.42815589904785156,UNCHECKED,3005546,
CCD00053N,T4 CELLS% (blood),1,,CÉLULAS T4 % (EN SANGRE),0.3085342049598694,UNCHECKED,4133772,
121210040,STREPTOCOCCUS GROUP ANTIGEN,1,,ANTÍGENO STREPTOCOCCUS PYOGENES,0.6896852850914001,UNCHECKED,4039553,
3.00316E+19,WITHDRAWAL central venous catheter,1,,RETIRADA CATETER VENOSO CENTRAL,0.5281341671943665,UNCHECKED,42528936,
300113040000N0000678,VITAMIN E,1,,VITAMINA E,0.5634146332740784,UNCHECKED,4327956,
3.00305E+19,"DOPPLER VEIN, OTHER AREAS ANATOMICAS",1,,"DOPPLER VENOSO , OTRAS ZONAS ANATOMICAS",0.40673142671585083,UNCHECKED,3038373,
30030100031624814000,"RX SKELETON PERIFERICO, BOTH WRIST, DYNAMICS",1,,"RX ESQUELETO PERIFERICO, MUÑECA AMBAS, DINAMICAS",0.20830053091049194,UNCHECKED,3046969,
CCD00176I,TOTAL motility (seminal fluid),1,,MOTILIDAD TOTAL (EN LIQUIDO SEMINAL),0.47110870480537415,UNCHECKED,4191131,
300113030208N0000436,SPECIFIC IGE HORSE,1,,IGE ESPECIFICA  CABALLO,0.6132403016090393,UNCHECKED,4190004,
300113030207N0000422,SPECIFIC IGE LOBSTER,1,,IGE ESPECIFICA  LANGOSTA,0.6500867605209351,UNCHECKED,4304795,
3.00302E+19,INTESTINAL TRANSIT,1,,TRANSITO INTESTINAL,0.4900924563407898,UNCHECKED,3042150,
121202160,Mushroom cultivation,1,,CULTIVO DE HONGOS,0.6538442373275757,UNCHECKED,3001069,
08F3700040,COLOR DOPPLER ECHOCARDIOGRAM,1,,ECOCARDIOGRAMA DOPPLER COLOR,0.5552412271499634,UNCHECKED,3044933,
THELYC,BREATH TEST Helicobacter Pylori,1,,TEST ALIENTO HELICOBACTER PYLORI,0.7216479778289795,UNCHECKED,4056542,
3.00308E+19,PET-CT DIAGNOSIS solitary pulmonary nodule,1,,PET-TC DIAGNOSTICO NODULO PULMONAR SOLITARIO,0.4825689494609833,UNCHECKED,40761385,
300113120700E0000967,BETA PROTEIN IN LIQUID NASAL tracer,1,,PROTEINA TRAZADORA BETA EN LIQUIDO NASAL,0.4066329300403595,UNCHECKED,40763279,
300113030100N0000128,HOMOCYSTEINE,1,,HOMOCISTEINA,0.778557538986206,UNCHECKED,4017770,
300113121400X0001050,PROTEIN IN LIQUIDS TOTAL BIOLOGICOS S.E.,1,,PROTEÍNAS TOTALES EN LIQUIDOS BIOLOGICOS S.E.,0.311635822057724,UNCHECKED,4152995,
121209062,AC. ANTI-HERPES SIMPLEX VIRUS TYPE 1 IGG ELISA method,1,,AC. ANTI-VIRUS DEL HERPES SIMPLE TIPO 1 IGG METODO ELISA,0.6333400011062622,UNCHECKED,44806012,
300113030208N0000442,VEAL SPECIFIED IGE,1,,IGE ESPECIFICA  TERNERA,0.4328567087650299,UNCHECKED,40761009,
ANT000056,Cefoxitin (2),1,,CEFOXITINA (2),0.6358752846717834,UNCHECKED,3014011,
300113050000N0001706,AC deamidated gliadin IgG,1,,AC ANTI GLIADINA DEAMINADA IgG,0.5962258577346802,UNCHECKED,4220049,
300113020000K0000086,OXALATE,1,,OXALATO,0.6036076545715332,UNCHECKED,4150332,
300114080100N0000176,MOLECULAR DIAGNOSTICS variant G20210A prothrombin (PCR and enzyme digestion RESTRIC,1,,DIAGNÓSTICO MOLECULAR  DE LA VARIANTE DE PROTROMBINA G20210A (PCR Y DIGESTIÓN CON ENZIMAS DE RESTRIC,0.5155650973320007,UNCHECKED,40485488,
300113030100K0001195,GLUTAMINA URINE,1,,GLUTAMINA ORINA,0.49192312359809875,UNCHECKED,4135552,
121209621,AC. ANTI-Histoplasma capsulatum agglutination method,1,,AC. ANTI-HISTOPLASMA CAPSULATUM METODO AGLUTINACION,0.5007910132408142,UNCHECKED,3023866,
300113120900G0000988,PH PERITONEAL FLUID,1,,PH EN LIQUIDO PERITONEAL,0.8875924944877625,UNCHECKED,3023037,
30030600930912601000,"TC VASCULAR, PULMONARY ARTERY, unenhanced",1,,"TC VASCULAR , ARTERIAS PULMONARES , SIN CONTRASTE",0.5286149382591248,UNCHECKED,4081062,
300113121100I0001013,Seminal fluid citrate,1,,CITRATO EN LIQUIDO SEMINAL,0.7225339412689209,UNCHECKED,4191131,
300113121200J0001132,Synovial LIQUID CHOLESTEROL,1,,COLESTEROL LÍQUIDO SINOVIAL,0.5256863236427307,UNCHECKED,3041537,
CCD00303N,PCO2 CORRECTED BY TEMPERATURE (blood),1,,PCO2 VALOR CORREGIDO POR LA TEMPERATURA (EN SANGRE),0.5048373341560364,UNCHECKED,3026645,
300113030404N0001686,IGE RECOMBINANT Ara h8 (Peanut),1,,IGE RECOMBINANTE Ara h8 (Cacahuete),0.47057661414146423,UNCHECKED,44809311,
121209060,AC. ANTI-VIRUS HERPES SIMPLE METHOD EIA IGG,1,,AC. ANTI-VIRUS DEL HERPES SIMPLE IGG METODO EIA,0.45665979385375977,UNCHECKED,4162831,
300113040000K0000683,fractionated CATECHOLAMINES,1,,CATECOLAMINAS FRACCIONADAS,0.6051817536354065,UNCHECKED,4019538,
300113030204N0000374,SPECIFIC IGE SOJA,1,,IGE ESPECIFICA  SOJA,0.3899330496788025,UNCHECKED,4190033,
300113030100K0001200,Lysine URINE,1,,LISINA ORINA,0.6739584803581238,UNCHECKED,3035119,
300113110000K0001093,Cotinine (quantitative),1,,COTININA (CUANTITATIVO),0.34947556257247925,UNCHECKED,4024095,
CCD00031N,BE EXCESS BASE (blood),1,,BE EXCESO DE BASE (EN SANGRE),0.6381860375404358,UNCHECKED,3012501,
CCD00379N,Cortisol AFTER TAKING 1st DEXAMETASONA (blood),1,,CORTISOL TRAS DEXAMETASONA 1ª TOMA (EN SANGRE),0.37549689412117004,UNCHECKED,44805651,
300114010100N0000004,TECHNIQUE DU (TEST VARIANT Du Rho),1,,TÉCNICA DU   (PRUEBA PARA Rho VARIANTE Du),0.3230704069137573,UNCHECKED,36305122,
300113030100N0000104,APOLIPOPROTEIN A1,1,,APOLIPOPROTEÍNA A1,0.6419820189476013,UNCHECKED,4017500,
CCD00349T,AMMONIUM MAGNESIUM PHOSPHATE% (KIDNEY),1,,FOSFATO AMÓNICO MAGNÉSICO % (CÁLCULOS RENALES),0.44985222816467285,UNCHECKED,4219126,
3.00306E+19,CONSULTATION BY teleradiology: TC,1,,CONSULTA POR TELERRADIOLOGIA: TC,0.45452025532722473,UNCHECKED,4056524,
300113120800F0000970,Cytological CELLS pericardial fluid mononuclear,1,,ESTUDIO CITOLÓGICO CÉLULAS MONONUCLEARES EN LIQUIDO PERICARDICO,0.6026338934898376,UNCHECKED,3033043,
300113010000Q0000001,CLEARANCE CREATININA,1,,ACLARAMIENTO DE CREATININA,0.8237277865409851,UNCHECKED,4042762,
30030600861929302000,"TC OSTEOARTICULAR, ANKLE BOTH unenhanced AND CONTRAST",1,,"TC OSTEOARTICULAR , TOBILLO AMBOS, SIN CONTRASTE Y CON CONTRASTE",0.34937214851379395,UNCHECKED,3050176,
3.00314E+19,Angioplasty SUPERIOR BOTH MEMBER,1,,"ANGIOPLASTIA, MIEMBRO SUPERIOR AMBOS",0.3816707134246826,UNCHECKED,40761365,
300113070200K0001740,BUPRENORPHINE URINE,1,,BUPRENORFINA ORINA,0.799087405204773,UNCHECKED,3007463,
300113120600D0001322,B2 MICROGLOBULIN LIQUID DIALYSIS,1,,B2 MICROGLOBULINA LÍQUIDO DIÁLISIS,0.5470832586288452,UNCHECKED,36306084,
CCD00428K,Yeasts (IN URINE),1,,LEVADURAS (EN ORINA),0.4015684723854065,UNCHECKED,36303326,
ANT000080,CLINDAMICINA,1,,CLINDAMICINA,0.5622608661651611,UNCHECKED,3013050,
30030100031624006000,"RX SKELETON PERIFERICO, humerus AMBOS, AP and LAT",1,,"RX ESQUELETO PERIFERICO, HUMERO AMBOS, AP Y LAT",0.413026362657547,UNCHECKED,3048696,
CCD00211N,SODIUM (blood),1,,SODIO (EN SANGRE),0.4421175718307495,UNCHECKED,4353845,
CCD00032N,BE STANDARDIZED BASE EXCESS (blood),1,,BE EXCESO DE BASE NORMALIZADO (EN SANGRE),0.5328254699707031,UNCHECKED,3012501,
300114030000N0000250,"Erythroblasts, AUTOMATIC COUNTING",1,,"ERITROBLASTOS, RECUENTO AUTOMÁTICO",0.45975545048713684,UNCHECKED,4016246,
30030100050101606000,"RX CRANEO / CARA, JAW, AP and LAT",1,,"RX CRANEO/CARA, MANDIBULA , AP Y LAT",0.24160535633563995,UNCHECKED,40771651,
121209120,AC. ANTI-Varicella Zoster Virus ELISA method IGG,1,,AC. ANTI-VIRUS VARICELA ZOSTER IGG METODO ELISA,0.6292409896850586,UNCHECKED,3022575,
CCD00155N,LEUCOCYTES SMEAR (blood),1,,LEUCOCITOS FROTIS (EN SANGRE),0.3864184319972992,UNCHECKED,3037885,
121201070,Ziehl-Neelsen AND RELATED,1,,TINCION DE ZIEHL-NEELSEN Y AFINES,0.5277926921844482,UNCHECKED,3000245,
300113030207N0000423,SPECIFIC IGE MERLUZA,1,,IGE ESPECIFICA  MERLUZA,0.3716820478439331,UNCHECKED,4302113,
300113030100K0000167,CYSTINE,1,,CISTINA,0.5873818397521973,UNCHECKED,4195184,
300114010100N0000003,"BLOOD GROUP (A, B, O and Rh) INCLUDING SERUM",1,,"GRUPO SANGUÍNEO (A, B , O y Rh) INCLUYENDO SÉRICO",0.35239526629447937,UNCHECKED,4013070,
3.00308E+19,PET-CT restaging head-neck TUMOR,1,,PET-TC CABEZA-CUELLO TUMOR REESTADIFICACION,0.2672595977783203,UNCHECKED,40481601,
300113040000N0000656,Parathormone (PARATRINA),1,,PARATHORMONA (PARATRINA),0.42512047290802,UNCHECKED,4141751,
300113030204N0000313,SPECIFIC IGE PEA,1,,IGE ESPECIFICA  GUISANTE,0.6002737283706665,UNCHECKED,4306224,
121203010,BACTERIA IDENTIFICATION,1,,IDENTIFICACION DE BACTERIAS,0.9156534075737,UNCHECKED,4040198,
300113030209N0000464,IGE WHEAT POLLEN SPECIFIC TO,1,,IGE ESPECIFICA  A POLEN DE TRIGO,0.4789999723434448,UNCHECKED,4306363,
3.0031E+19,"Angiogram, COMPLETE BRAIN",1,,"ANGIOGRAFIA, CEREBRO COMPLETA",0.366176962852478,UNCHECKED,3004315,
3.00302E+19,DRILLING DIGESTIVO,1,,SONDAJE DIGESTIVO,0.2537660300731659,UNCHECKED,3036801,
300114029900N0000266,TEST MIXTURE,1,,TEST MEZCLA,0.6480504274368286,UNCHECKED,4211022,
121202140,"UNUSUAL CROP GERM (Legionella, Bordetella, Leptospira ...)",1,,"CULTIVO DE GERMENES NO HABITUALES ( LEGIONELLA, BORDETELLA, LEPTOSPIRA,...)",0.3013594150543213,UNCHECKED,4047336,
300113070200K0000822,METH URINE,1,,METANFETAMINA ORINA,0.44432106614112854,UNCHECKED,3015736,
30030100031929306000,"RX SKELETON PERIFERICO, ANKLE AMBOS, AP and LAT",1,,"RX ESQUELETO PERIFERICO, TOBILLO AMBOS, AP Y LAT",0.4124768078327179,UNCHECKED,3009096,
CCD00202N,Promyelocytes SMEAR (blood),1,,PROMIELOCITOS FROTIS (EN SANGRE),0.5663127899169922,UNCHECKED,4016228,
3.00309E+19,CONSULTATION BY teleradiology: MAGNETIC RESONANCE,1,,CONSULTA POR TELERRADIOLOGIA: RESONANCIA MAGNETICA,0.23807086050510406,UNCHECKED,3050483,
300113040000K0000685,Cortisol URINE,1,,CORTISOL ORINA,0.6082944273948669,UNCHECKED,4077656,
CCD00059N,COCIENTE albumin / globulin (blood),1,,COCIENTE ALBÚMINA/GLOBULINA (EN SANGRE),0.3655094802379608,UNCHECKED,4288601,
300113121400X0001307,Alpha-fetoprotein (AFP) BIOLOGICAL FLUIDS S.E,1,,ALFAFETOPROTEINA (AFP) LÍQUIDOS BIOLÓGICOS S.E,0.6321693658828735,UNCHECKED,4195345,
121211023,DNA HERPES VIRUS 6 METHOD PCR HUMAN,1,,DNA VIRUS HERPES HUMANO 6 METODO PCR,0.49405717849731445,UNCHECKED,4255171,
CCD00252K,Tricyclic Antidepressants (IN URINE),1,,ANTIDEPRESIVOS TRICICLICOS (EN ORINA),0.7071644067764282,UNCHECKED,3017013,
300113120800F0000973,GLUCOSE pericardial fluid,1,,GLUCOSA EN LIQUIDO PERICARDICO,0.6870110034942627,UNCHECKED,3005332,
30030901441929401000,"RM OSTEOARTICULAR, ANKLE RIGHT / LEFT WITHOUT CONTRAST",1,,"RM OSTEOARTICULAR , TOBILLO DERECHO/IZQUIERDO, SIN CONTRASTE",0.43488821387290955,UNCHECKED,3049899,
300113040000N0000660,PRO-Calcitonin,1,,PRO-CALCITONINA,0.4435390830039978,UNCHECKED,44791466,
30030600950000002000,"CT CEREBRAL PERFUSION, unenhanced AND CONTRAST",1,,"TC PERFUSION CEREBRAL , SIN CONTRASTE Y CON CONTRASTE",0.5711885094642639,UNCHECKED,21490695,
30030901451319902000,"ARTRO RM, BOTH HIPS, unenhanced AND CONTRAST",1,,"ARTRO RM, CADERA AMBAS, SIN CONTRASTE Y CON CONTRASTE",0.24949976801872253,UNCHECKED,3048710,
300114030000N0000084,LEUKOCYTE FORMULA,1,,FÓRMULA LEUCOCITARIA,0.7029829621315002,UNCHECKED,4190448,
300113030212N0000492,SPECIFIC IGE FORMALDEHYDE,1,,IGE ESPECIFICA  FORMALDEHIDO,0.7308915257453918,UNCHECKED,3027859,
300114029900N0000078,thrombotest,1,,TROMBOTEST,1.0,UNCHECKED,4095462,
121209425,AC. Trypanosoma cruzi IGM EIA method,1,,AC. ANTI-TRYPANOSOMA CRUZI IGM METODO EIA,0.6409273743629456,UNCHECKED,3035861,
300113060000N0000769,GLUCOSE OVERLOAD ORAL PREGNANT,1,,SOBRECARGA ORAL GLUCOSA GESTANTES,0.35854190587997437,UNCHECKED,3004501,
30030901541421202000,"RM endocavitaria, STRAIGHT, unenhanced AND CONTRAST",1,,"RM ENDOCAVITARIA, RECTO, SIN CONTRASTE Y CON CONTRASTE",0.22552451491355896,UNCHECKED,3050865,
3.00313E+19,"Arteriography, bronchus AMBOS",1,,"ARTERIOGRAFIA, BRONQUIO AMBOS",0.34369924664497375,UNCHECKED,4145930,
OTPRINRAJPAU,INR measurement and adjustment of the pattern of anticoagulant therapy,1,,DETERMINACIÓN DE INR Y EL AJUSTE DE LA PAUTA DEL TRATAMIENTO ANTICOAGULANTE,0.429567813873291,UNCHECKED,4187651,
CCD00113K,GAMMA globulins (IN URINE),1,,GAMMA GLOBULINAS (EN ORINA),0.6077640056610107,UNCHECKED,4353511,
30030901460707802000,"RM TORACICA, Thorax, unenhanced AND CONTRAST",1,,"RM TORACICA, TORAX, SIN CONTRASTE Y CON CONTRASTE",0.2983461916446686,UNCHECKED,3019592,
121209111,AC. ANTI-Epstein-Barr virus EBNA EIA method,1,,AC. ANTI-VIRUS DE EPSTEIN-BARR EBNA METODO EIA,0.5192943811416626,UNCHECKED,4235099,
121211024,DNA HERPES SIMPLEX VIRUS TYPE 1 METHOD PCR,1,,DNA VIRUS DEL HERPES SIMPLE TIPO 1 METODO PCR,0.6432875394821167,UNCHECKED,4039708,
300113110000N0001574,ACTIVITY chitotriosidase,1,,ACTIVIDAD QUITOTRIOSIDASA,0.7928255200386047,UNCHECKED,44808583,
ANT000085,ERYTHROMYCIN,1,,ERITROMICINA,0.8729724287986755,UNCHECKED,3022858,
300113050000N0000697,ANTIGEN ANTI AC Sm,1,,AC ANTI ANTÍGENO Sm,0.4113302528858185,UNCHECKED,4005184,
CCD00004N,45 MIN ACTH (blood),1,,ACTH 45 MIN  (EN SANGRE),0.22804388403892517,UNCHECKED,3010421,
121209270,AC. ANTI-Chlamydophila pneumoniae IGG ELISA method,1,,AC. ANTI-CHLAMYDOPHILA PNEUMONIAE IGG METODO ELISA,0.613381028175354,UNCHECKED,3008436,
300113030209N0000453,SPECIFIC IGE SPIKELET,1,,IGE ESPECIFICA  ESPIGUILLA,0.43670156598091125,UNCHECKED,4214229,
300113030204N0000356,SPECIFIC IGE PARSLEY,1,,IGE ESPECIFICA  PEREJIL,0.713996946811676,UNCHECKED,4190021,
CCD00231N,Glycated hemoglobin A1 (HBA1) (blood),1,,HEMOGLOBINA GLICADA A1 (HBA1) (EN SANGRE),0.45675796270370483,UNCHECKED,4184637,
CCD00118N,GH 45 MIN (blood),1,,GH 45 MIN (EN SANGRE),0.3749684989452362,UNCHECKED,4353845,
ANT000036,Azithromycin (2),1,,AZITROMICINA (2),0.5709373950958252,UNCHECKED,4006493,
300113120900G0001515,C-REACTIVE PROTEIN (CRP) Peritoneal fluid,1,,PROTEINA C REACTIVA (PCR) LIQUIDO PERITONEAL,0.7620605826377869,UNCHECKED,4208414,
300113050000N0000754,AC thyroglobulin,1,,AC ANTI TIROGLOBULINA,0.7124947905540466,UNCHECKED,4192432,
300113030404N0001687,IGE RECOMBINANT Tria 19 (Trigo-Anaphylaxis exercise),1,,IGE RECOMBINANTE Tria a 19 (Trigo-Anafilaxia ejercicio),0.24277178943157196,UNCHECKED,21494782,
30030100030707319000,"RX SKELETON PERIFERICO, BOTH scapula, PA",1,,"RX ESQUELETO PERIFERICO, ESCAPULA AMBAS, PA",0.3575645387172699,UNCHECKED,40771638,
3.00304E+19,"ULTRASOUND ORGAN / SOFT TISSUE, submandibular gland BOTH",1,,"ECOGRAFIA ORGANOS/PARTES BLANDAS, GLANDULA SUBMAXILAR AMBAS",0.39884042739868164,UNCHECKED,3048106,
